id	Definition
PWN:bad.a.01	望ましくない、または否定的な品質の
PWN:bag.n.01	口が1つの変形可能な容器
PWN:bait.n.02	魚または他の動物を捕まえたり殺したりするため、危険なところにおびき寄せるのに使用する物
PWN:bake.v.02	オーブンの乾式加熱で料理する
PWN:baked_goods.n.01	（食パン、ケーキ、およびペストリーのような）オーブンで焼いた食べ物
PWN:balance.n.01	平衡状態
PWN:balance.n.04	分布の均衡
PWN:balance.v.01	バランスまたは平衡をもたらす
PWN:balance.v.02	勘定書の貸方と借方を計算する
PWN:balcony.n.02	建物の壁から突出していて、柵、欄干、または手すりによって囲まれているプラットホーム
PWN:bald.s.02	すべてまたは大部分の頭皮の毛がないさま
PWN:baldhead.n.01	頭のはげた人
PWN:ball.n.01	ゲームで打ったり、投げたり、蹴ったりする球体
PWN:ball.n.03	球の形をした物体
PWN:ball.n.06	おもちゃとして使用される球体
PWN:ball.n.08	小さな塊
PWN:ball.n.09	正装を必要とする贅沢なダンス
PWN:ball.n.10	多少丸い解剖学上の体または塊
PWN:balloon.n.01	ガスまたは熱い空気で満たされる大きく頑丈な軟式のバッグ
PWN:bamboo.n.01	タケの堅い木質の茎
PWN:banana.n.01	大きな全縁の葉の頂生の樹冠を持ち、通常細長い果実の垂れ下がった房を実らせるバショウ属のいくつかの熱帯と亜熱帯の高木のような草本の総称
PWN:banana.n.02	三日月形の細長い、果肉が柔らかく甘い黄色い果物
PWN:band.n.02	弦楽器奏者を含まない器楽家達
PWN:band.n.07	柔軟な材質の薄くて平たい一片で、（特に体を飾るため）体または四肢の1つに巻き付けるもの
PWN:bandicoot.n.01	オーストラリア・隣接諸島産の敏速でネズミのような地上にすむ様々な有袋動物類の総称
PWN:bang_up.v.01	まるで暴力によってかのように、損害を与えるか、破壊する
PWN:bang.n.02	突然の非常に大きな雑音
PWN:bank_account.n.01	銀行に預けられている客の資金で、ここから客は現金を引き出すことができる
PWN:bankruptcy.n.02	当然支払うべきものとなる負債の全てを払うことが不可能なこと
PWN:bantam.s.01	非常に小さい
PWN:banyan.n.01	東インドの木
PWN:baptism.n.01	霊魂の浄化と再生を意味しているキリスト教の聖礼典
PWN:baptize.v.01	洗礼を執り行う
PWN:bar.n.03	金属または木材の断片
PWN:bar.n.05	ゴールの最上位に置かれた障害（通常金属）
PWN:barbeque.v.01	野外で、バーベキューグリルで料理する
PWN:bare.s.01	完全に裸の
PWN:barefoot.s.01	靴なしで
PWN:barge.n.01	重い荷を運ぶ平底の船（特に運河で）
PWN:barium.n.01	柔らかい銀白色のアルカリ土類の金属元素
PWN:bark.n.01	木質の茎と根の丈夫な保護カバーと他の木質の植物
PWN:bark.v.01	不愛想な口調で話す
PWN:bark.v.04	ほえている音を出す
PWN:barley.n.02	先史時代から栽培されている
PWN:barn_owl.n.01	しばしば納屋と他の構造に住んでいる黄褐色と白色のまだらなフクロウ
PWN:barn.n.01	穀物や動物の餌を保管したり家畜を収容している郊外の農舎
PWN:barrel.n.01	銃が発射されたときに弾の飛び出す管
PWN:barrel.n.02	液体を入れる筒状の容器
PWN:barrier.n.01	自由な運動を妨げる構造または物体
PWN:barroom.n.01	カウンタ越しにアルコール飲料が出される部屋か建物
PWN:barrow.n.03	小さい荷物を運ぶためのカート
PWN:barter.v.01	金銭を介さない物品の交換
PWN:base_on_balls.n.01	フォアボールを得た打者が1塁に進むこと
PWN:base.n.01	軍隊で作戦を開始する施設
PWN:base.n.04	底、あるいは最も下の部分
PWN:base.n.05	臓器の連結している箇所に一番近い部位
PWN:base.n.08	支えまたは基礎
PWN:base.n.10	リトマス試験紙を青に変え、酸と反応して塩と水を作る水溶性の化合物
PWN:base.n.11	高さをそこから描くことのできる幾何学的図形の底の辺
PWN:base.n.13	次のさらに高い桁の数と同値の正の整数
PWN:base.n.14	自分が在住し、活動を始めて終わらせる場所
PWN:baseball.n.01	9人のプレーヤーの2つのチームの間には、野球がある状態でされた球技
PWN:basement.n.01	部分的にまたは全体が地下にある構造物の最も低い部分
PWN:bash.n.02	大騒ぎなパーティー
PWN:basic_cognitive_process.n.01	知識を得て蓄積することにかかわる認知過程
PWN:basis.n.02	何かが開始されるか、開発されるか、計算されるか、または説明される根本的な仮定
PWN:basket.n.01	通例編まれたとってのある入れ物
PWN:basket.n.02	1かごに入れられる量
PWN:basketball.n.01	5人で成る2つのチームによるコート上で行われる試合
PWN:bat.n.01	膜質の翼を形成するのに変化した前肢を持ち、航行用の反響定位に解剖学上適応した夜行性のネズミのような哺乳動物
PWN:bat.n.05	さまざまなゲームでボールを打つのに使用されるクラブ
PWN:batch.n.02	大きい数か量または範囲
PWN:batch.n.03	一緒に処理される物や人の集まり
PWN:bathe.v.01	全身を清潔にする
PWN:bathroom.n.01	浴槽またはシャワーと通常洗面台とトイレを含んでいる部屋（住居のように）
PWN:bathtub.n.01	比較的大きな蓋のない容器で、湯水を浸し体を洗えるようにしたもの
PWN:battery.n.02	電気を発生させる装置
PWN:battle-ax.n.01	戦闘用大斧
PWN:battle.n.01	戦争中の、敵対する軍事力との対立的な会議
PWN:battle.n.01	戦争中の、敵対する軍事力との対立的な会議
PWN:battle.v.01	戦う、または戦いであるかのように敵対する
PWN:battlefield.n.01	戦闘が行われている（行われてきた）場所
PWN:battlefront.n.01	敵どうしがお互いに差し迫っている線
PWN:bay.n.01	入り江より大きい、しかし、湾より小さい海岸線のくぼみ
PWN:bay.n.01	入り江より大きい、しかし、湾より小さい海岸線のくぼみ
PWN:be_active.v.01	行動している状態である
PWN:be_born.v.01	出産によって出現する
PWN:be_due.v.01	の結果である
PWN:be_well.v.01	健康である
PWN:be.v.01	存在の品質がある
PWN:be.v.03	ある位置か領域を占める
PWN:be.v.11	生きて、生きる
PWN:beach_wagon.n.01	後部座席の後ろにスペースがあり長い車体と後ろのドアがある車
PWN:beach.n.01	海や湖に降りてゆく砂地
PWN:beacon.n.03	行き交う船舶に浅瀬の警告光を送る塔
PWN:bead.n.01	真ん中に穴の開いた小さい球体
PWN:beak.n.02	鳥の骨性の突き出た両顎
PWN:beam.n.02	太くて長い木、金属、またはコンクリート片などで、建築に使用される
PWN:beam.n.04	光の列（ビーコンから発せられるような）
PWN:bean_curd.n.01	豆乳を固めたチーズのような食物
PWN:bean.n.01	食物に使用されるマメ科のさまざまな食用の種のどれか
PWN:bear.n.01	巨大な蹠行性の肉食性、または雑食性の哺乳動物で、長くて毛むくじゃらの毛と強い鉤爪を持つ
PWN:bear.v.04	持ち上げているまたは支えている間に動く
PWN:bear.v.05	産む
PWN:bear.v.11	正当に持つ
PWN:beard.n.01	男性の顔の下の部分に生える毛
PWN:bearing.n.02	何かがそれに向かって動く、あるいは通じる方面
PWN:beast_of_burden.n.01	ロバや牛、象などのような荷物を運搬したり、他の重労働をするのに使用される動物
PWN:beat.v.03	乱打する
PWN:beat.v.03	乱打する
PWN:beat.v.04	リズミカルに動く
PWN:beat.v.05	打つことにより形をなす
PWN:beat.v.08	強く打つ動作を伴って動く
PWN:beat.v.15	はためく動きとともに動く
PWN:beautiful.a.01	感覚を活気づけ、知的情緒的賞賛を喚起する
PWN:beauty.n.01	感覚に喜びを与える特性
PWN:beaver.n.07	水掻きの有る後足と幅広い偏平な尾を持つ半水生の大型齧歯動物
PWN:beckon.v.01	手またはうなずきによる信号
PWN:become.v.01	特定の状態または状態になる、あるいはとみなす
PWN:become.v.01	特定の状態または状態になる、あるいはとみなす
PWN:become.v.03	存在に至る
PWN:bed.n.01	家具の1つで眠るための場所を提供する
PWN:bed.n.03	水域の底の地面となっているくぼみ
PWN:bedroom.n.01	主として眠るための部屋
PWN:bee.n.01	社会性・単生種を含む非常に多い毛むくじゃらの昆虫の総称
PWN:beech.n.01	丸い広がる樹冠となめらかな灰色の樹皮といがに囲まれた小さな甘い食用に適する三角形の堅果を持つ、いくつかの大きな落葉性の高木の総称
PWN:beehive.n.04	ミツバチの群れを入れる人工の入れ物
PWN:beer.n.01	ホップで風味をつけられる穀物（または穀類の混合物）を発酵させることによって作られるアルコール飲料の一般的な名前
PWN:beeswax.n.01	ミツバチが巣を作るために分泌する黄色または茶色の蝋
PWN:befit.v.01	一致する、または似合う
PWN:befriend.v.01	友達になる
PWN:beg.v.03	自由を得たいと依頼する
PWN:beget.v.01	子をもうける
PWN:beggar.n.01	物乞をして生活する貧者
PWN:begin.v.03	発動する、はじめさせる
PWN:beginning.n.01	何かの初めの部分の出来事
PWN:beginning.n.02	何かが始まるとされる時間
PWN:beginning.n.04	何かが生まれて、始まる場所
PWN:beginning.n.05	何かを始める行為
PWN:beguilement.n.02	楽しい興味を引き起こし、心配事や腹の立つことからそらしてくれる気晴らし
PWN:behave.v.02	ある態度で、振る舞う
PWN:behavior.n.01	自分らしく振る舞う、または自分を管理する方法
PWN:behavior.n.02	一定条件下での（機械や物質の）活動と反応
PWN:behavior.n.04	ある刺激に対して、ある生体があらゆる状況で示す反応や動作を総合したもの
PWN:behind.r.01	後ろ向きにまたは後ろに
PWN:being.n.01	存在する状態または事実
PWN:belief.n.01	真実だと見做されている認知的内容
PWN:believe.v.01	真実として受け取る
PWN:believe.v.03	何かを確信する
PWN:bell.n.01	叩くと音の出る金属製の中が空の装置
PWN:bell.n.03	鐘を打つ音
PWN:bell.n.10	筒状の装置の先の広がった口
PWN:belong_to.v.01	部分あるいは付属物
PWN:belong.v.02	適している、または条件を満たしている
PWN:belong.v.03	適切な場所または状況である
